"song.id","bird","location","year","freq_lo","freq_hi","trill.bw","trill.rate","Deviation","region","dialect","vp"
"AB_BS_BK.16a","AB_BS_BK","ABLA","Y2016",2530.1,5879.5,3349.4,8.49617672,25.38,"Rural","Abbot",-25.38
"AB_BS_BK.16b","AB_BS_BK","ABLA","Y2016",2457.8,5590.4,3132.6,8.507742045,27.12,"Rural","Abbot",-27.12
"AB_BS_BK.16c","AB_BS_BK","ABLA","Y2016",2747,5975.9,3228.9,9.259259259,25.59,"Rural","Abbot",-25.59
"AB_BS_BK.16d","AB_BS_BK","ABLA","Y2016",2674.7,6939.8,4265.1,7.8125,18.68,"Rural","Abbot",-18.68
"AB_BS_BK.16f","AB_BS_BK","ABLA","Y2016",2771.1,5686.7,2915.6,7.8125,29.56,"Rural","Abbot",-29.56
"AB_BS_BK.16h","AB_BS_BK","ABLA","Y2016",2771.1,5662.7,2891.6,8.554319932,29.01,"Rural","Abbot",-29.01
"AB_BR_YS.16a","AB_BR_YS","ABLA","Y2016",2828,6263.8,3435.8,9.167583425,24.01,"Rural","Abbot",-24.01
"AB_BR_YS.16b","AB_BR_YS","ABLA","Y2016",2851.4,6801.3,3949.9,8.915834522,20.12,"Rural","Abbot",-20.12
"AB_BR_YS.16c","AB_BR_YS","ABLA","Y2016",2828,6310.5,3482.5,9.201042785,23.6,"Rural","Abbot",-23.6
"AB_BR_YS.16d","AB_BR_YS","ABLA","Y2016",2921.5,6263.8,3342.3,9.00090009,24.93,"Rural","Abbot",-24.93
"AB_BR_YS.16e","AB_BR_YS","ABLA","Y2016",2874.8,6661.1,3786.3,9.0184879,21.33,"Rural","Abbot",-21.33
"AB_BR_YS.16f","AB_BR_YS","ABLA","Y2016",2874.8,6707.8,3833,9.096422074,20.88,"Rural","Abbot",-20.88
"AB_BR_YS.16g","AB_BR_YS","ABLA","Y2016",2898.2,6661.1,3762.9,8.893406175,21.65,"Rural","Abbot",-21.65
"AB_BR_YS.16h","AB_BR_YS","ABLA","Y2016",2898.2,6684.5,3786.3,9.074410163,21.28,"Rural","Abbot",-21.28
"AB_BR_YS.16i","AB_BR_YS","ABLA","Y2016",2968.3,6567.6,3599.3,8.960573477,22.9,"Rural","Abbot",-22.9
"AB_BR_YS.16j","AB_BR_YS","ABLA","Y2016",2921.5,6801.3,3879.8,9.0184879,20.58,"Rural","Abbot",-20.58
"AB_GS_GB.16a","AB_GS_GB","ABLA","Y2016",2874.8,6450.8,3576,9.105809506,22.94,"Rural","Abbot",-22.94
"AB_GS_GB.16b","AB_GS_GB","ABLA","Y2016",2898.2,6263.8,3365.6,8.748906387,25,"Rural","Abbot",-25
"AB_GS_RO.16a","AB_GS_RO","ABLA","Y2016",2521.4,6519.4,3998,7.922360864,20.72,"Rural","Abbot",-20.72
"AB_GS_RO.16b","AB_GS_RO","ABLA","Y2016",2688.6,6421.9,3733.3,8.069722402,22.71,"Rural","Abbot",-22.71
"AB_GS_RO.16c","AB_GS_RO","ABLA","Y2016",2479.6,6185.1,3705.5,8.52151683,22.48,"Rural","Abbot",-22.48
"AB_GS_RO.16d","AB_GS_RO","ABLA","Y2016",2591,6282.6,3691.6,8.356545961,22.76,"Rural","Abbot",-22.76
"AB_GS_RO.16e","AB_GS_RO","ABLA","Y2016",2563.2,6171.1,3607.9,8.069722402,23.72,"Rural","Abbot",-23.72
"AB_GS_RO.16f","AB_GS_RO","ABLA","Y2016",2563.2,6129.4,3566.2,8.552490913,23.57,"Rural","Abbot",-23.57
"AB_GS_RO.16g","AB_GS_RO","ABLA","Y2016",2591,6087.6,3496.6,8.327781479,24.36,"Rural","Abbot",-24.36
"AB_GS_RO.16h","AB_GS_RO","ABLA","Y2016",2618.9,5962.2,3343.3,8.185985593,25.74,"Rural","Abbot",-25.74
"AB_GS_RO.16j","AB_GS_RO","ABLA","Y2016",2591,5962.2,3371.2,8.186655751,25.51,"Rural","Abbot",-25.51
"AB_GS_WK.16a","AB_GS_WK","ABLA","Y2016",2500.8,6427.4,3926.6,9.149130833,20.07,"Rural","Abbot",-20.07
"AB_GS_WK.16b","AB_GS_WK","ABLA","Y2016",2407.3,6217,3809.7,9.426551453,20.74,"Rural","Abbot",-20.74
"AB_GS_WK.16c","AB_GS_WK","ABLA","Y2016",2664.4,6287.1,3622.7,9.112447603,22.56,"Rural","Abbot",-22.56
"AB_GS_WK.16d","AB_GS_WK","ABLA","Y2016",2898.2,7105.2,4207,9.137983552,17.82,"Rural","Abbot",-17.82
"AB_GS_WK.16e","AB_GS_WK","ABLA","Y2016",2477.5,6357.3,3879.8,9.472687086,20.13,"Rural","Abbot",-20.13
"AB_GS_WK.16f","AB_GS_WK","ABLA","Y2016",2921.5,6591,3669.5,8.990110878,22.3,"Rural","Abbot",-22.3
"AB_GS_WK.16g","AB_GS_WK","ABLA","Y2016",2524.2,6427.4,3903.2,9.460737938,19.95,"Rural","Abbot",-19.95
"AB_GS_WK.16h","AB_GS_WK","ABLA","Y2016",2547.6,6333.9,3786.3,9.759271308,20.59,"Rural","Abbot",-20.59
"AB_GS_WK.16i","AB_GS_WK","ABLA","Y2016",2687.8,6637.7,3949.9,9.218289086,19.81,"Rural","Abbot",-19.81
"AB_GS_WK.16j","AB_GS_WK","ABLA","Y2016",2500.8,6591,4090.2,9.596928983,18.3,"Rural","Abbot",-18.3
"AB_OS_WO.16a","AB_OS_WO","ABLA","Y2016",2702.5,6491.5,3789,8.71459695,21.62,"Rural","Abbot",-21.62
"AB_OS_WO.16b","AB_OS_WO","ABLA","Y2016",2730.3,6505.5,3775.2,8.637070306,21.8,"Rural","Abbot",-21.8
"AB_OS_WO.16c","AB_OS_WO","ABLA","Y2016",2716.4,6505.5,3789.1,8.508224617,21.82,"Rural","Abbot",-21.82
"AB_OS_WO.16d","AB_OS_WO","ABLA","Y2016",2827.9,6770.1,3942.2,8.55871277,20.54,"Rural","Abbot",-20.54
"AB_OS_WO.16e","AB_OS_WO","ABLA","Y2016",2758.2,6561.2,3803,8.662508663,21.55,"Rural","Abbot",-21.55
"AB_OS_WO.16f","AB_OS_WO","ABLA","Y2016",2758.2,6630.8,3872.6,8.533879502,21.12,"Rural","Abbot",-21.12
"AB_OS_WO.16g","AB_OS_WO","ABLA","Y2016",2716.4,6519.4,3803,8.385041087,21.83,"Rural","Abbot",-21.83
"AB_OS_WO.16h","AB_OS_WO","ABLA","Y2016",2730.3,6616.9,3886.6,8.585164835,20.96,"Rural","Abbot",-20.96
"AB_OS_WO.16i","AB_OS_WO","ABLA","Y2016",2758.2,6254.7,3496.5,8.559550012,24.13,"Rural","Abbot",-24.13
"AB_OS_WO.16j","AB_OS_WO","ABLA","Y2016",2744.3,6477.6,3733.3,8.424599832,22.35,"Rural","Abbot",-22.35
"AB_RS_YO.16a","AB_RS_YO","ABLA","Y2016",2921.5,6240.4,3318.9,8.821453776,25.3,"Rural","Abbot",-25.3
"AB_RS_YO.16b","AB_RS_YO","ABLA","Y2016",2641.1,7362.3,4721.2,9.340556697,13.47,"Rural","Abbot",-13.47
"AB_RS_YO.16c","AB_RS_YO","ABLA","Y2016",2874.8,6380.6,3505.8,9.187798603,23.43,"Rural","Abbot",-23.43
"AB_RS_YO.16d","AB_RS_YO","ABLA","Y2016",2828,6614.4,3786.4,8.894159502,21.46,"Rural","Abbot",-21.46
"AB_RS_YO.16e","AB_RS_YO","ABLA","Y2016",2898.2,6427.4,3529.2,9.074410163,23.35,"Rural","Abbot",-23.35
"AB_RS_YO.16f","AB_RS_YO","ABLA","Y2016",2711.2,6544.2,3833,9.043635541,20.93,"Rural","Abbot",-20.93
"AB_RS_YO.16g","AB_RS_YO","ABLA","Y2016",2851.4,6497.5,3646.1,9.045680687,22.44,"Rural","Abbot",-22.44
"AB_RS_YO.16h","AB_RS_YO","ABLA","Y2016",2804.7,6357.3,3552.6,8.805917577,23.43,"Rural","Abbot",-23.43
"AB_RS_YO.16i","AB_RS_YO","ABLA","Y2016",2804.7,6287.1,3482.4,8.549931601,24.25,"Rural","Abbot",-24.25
"AB_RS_YO.16j","AB_RS_YO","ABLA","Y2016",2851.4,6567.6,3716.2,9.082652134,21.83,"Rural","Abbot",-21.83
"AB_S_BKY.16a","AB_S_BKY","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB_S_BKY.16b","AB_S_BKY","ABLA","Y2016",2819.3,7084.3,4265,7.114905727,19.38,"Rural","Abbot",-19.38
"AB_S_BKY.16c","AB_S_BKY","ABLA","Y2016",2843.4,6722.9,3879.5,7.183908046,22.42,"Rural","Abbot",-22.42
"AB_S_BKY.16d","AB_S_BKY","ABLA","Y2016",2819.3,6433.7,3614.4,7.114905727,24.62,"Rural","Abbot",-24.62
"AB_S_BKY.16e","AB_S_BKY","ABLA","Y2016",2771.1,6096.4,3325.3,7.331378299,26.74,"Rural","Abbot",-26.74
"AB_S_KBO.16a","AB_S_KBO","ABLA","Y2016",2819.4,6138.9,3319.5,9.253547193,24.86,"Rural","Abbot",-24.86
"AB_S_KBO.16b","AB_S_KBO","ABLA","Y2016",2930.6,6166.7,3236.1,9.154714678,25.63,"Rural","Abbot",-25.63
"AB_S_KBO.16c","AB_S_KBO","ABLA","Y2016",2777.8,6361.1,3583.3,9.093270979,22.9,"Rural","Abbot",-22.9
"AB_S_KBO.16d","AB_S_KBO","ABLA","Y2016",2888.9,6472.2,3583.3,9.043927649,22.94,"Rural","Abbot",-22.94
"AB_S_KBO.16e","AB_S_KBO","ABLA","Y2016",2763.9,6138.9,3375,9.093270979,24.58,"Rural","Abbot",-24.58
"AB_S_KBO.16f","AB_S_KBO","ABLA","Y2016",2805.6,6402.8,3597.2,9.203865624,22.67,"Rural","Abbot",-22.67
"AB_S_KBO.16g","AB_S_KBO","ABLA","Y2016",2930.6,6305.6,3375,9.143155695,24.53,"Rural","Abbot",-24.53
"AB_S_KBO.16h","AB_S_KBO","ABLA","Y2016",2888.9,6430.6,3541.7,8.963250672,23.36,"Rural","Abbot",-23.36
"AB_S_KBO.16i","AB_S_KBO","ABLA","Y2016",2916.7,6597.2,3680.5,9.153318078,22.05,"Rural","Abbot",-22.05
"AB_S_KBO.16j","AB_S_KBO","ABLA","Y2016",2791.7,6000,3208.3,8.873114463,26.14,"Rural","Abbot",-26.14
"AB_S_KKW.16a","AB_S_KKW","ABLA","Y2016",2991.7,6544.2,3552.5,9.004952724,23.23,"Rural","Abbot",-23.23
"AB_S_KKW.16b","AB_S_KKW","ABLA","Y2016",2991.7,6754.6,3762.9,9.004952724,21.54,"Rural","Abbot",-21.54
"AB_S_KKW.16c","AB_S_KKW","ABLA","Y2016",2991.7,6637.7,3646,8.968609865,22.51,"Rural","Abbot",-22.51
"AB_S_KKW.16d","AB_S_KKW","ABLA","Y2016",2991.7,6661.1,3669.4,8.930564858,22.36,"Rural","Abbot",-22.36
"AB_S_KKW.16e","AB_S_KKW","ABLA","Y2016",2944.9,6848.1,3903.2,8.625646924,20.78,"Rural","Abbot",-20.78
"AB_S_KKW.16f","AB_S_KKW","ABLA","Y2016",2944.9,6614.4,3669.5,9.045680687,22.25,"Rural","Abbot",-22.25
"AB_S_KKW.16g","AB_S_KKW","ABLA","Y2016",2991.7,6754.6,3762.9,9.189065013,21.35,"Rural","Abbot",-21.35
"AB_S_KKW.16h","AB_S_KKW","ABLA","Y2016",2898.2,6567.6,3669.4,9.029345372,22.27,"Rural","Abbot",-22.27
"AB_S_KKW.16i","AB_S_KKW","ABLA","Y2016",2944.9,6567.6,3622.7,8.884940027,22.79,"Rural","Abbot",-22.79
"AB_S_KKW.16j","AB_S_KKW","ABLA","Y2016",2944.9,6754.6,3809.7,8.998875141,21.16,"Rural","Abbot",-21.16
"AB_S_RRY.16a","AB_S_RRY","ABLA","Y2016",2744.3,6129.4,3385.1,8.438818565,25.15,"Rural","Abbot",-25.15
"AB_S_RRY.16b","AB_S_RRY","ABLA","Y2016",2813.9,6254.7,3440.8,8.589589418,24.55,"Rural","Abbot",-24.55
"AB_S_RRY.16c","AB_S_RRY","ABLA","Y2016",2666.7,5888.9,3222.2,8.676789588,26.22,"Rural","Abbot",-26.22
"AB_S_RRY.16d","AB_S_RRY","ABLA","Y2016",2805.6,6277.8,3472.2,8.414675194,24.47,"Rural","Abbot",-24.47
"AB_S_RRY.16e","AB_S_RRY","ABLA","Y2016",2194.4,6097.2,3902.8,7.40260942,22.01,"Rural","Abbot",-22.01
"AB_S_RRY.16f","AB_S_RRY","ABLA","Y2016",2791.7,6208.3,3416.6,8.135041692,25.2,"Rural","Abbot",-25.2
"AB_S_RRY.16g","AB_S_RRY","ABLA","Y2016",2833.3,6041.7,3208.4,8.186655751,26.83,"Rural","Abbot",-26.83
"AB_S_RRY.16h","AB_S_RRY","ABLA","Y2016",2805.6,6027.8,3222.2,8.239494644,26.66,"Rural","Abbot",-26.66
"AB_S_RRY.16i","AB_S_RRY","ABLA","Y2016",2708.3,5986.1,3277.8,8.438818565,26.01,"Rural","Abbot",-26.01
"AB_S_RRY.16j","AB_S_RRY","ABLA","Y2016",2694.4,6125,3430.6,8.589589418,24.63,"Rural","Abbot",-24.63
"AB_S_WOO.16a","AB_S_WOO","ABLA","Y2016",2771.1,5855.4,3084.3,7.558578987,28.45,"Rural","Abbot",-28.45
"AB_S_WOO.16b","AB_S_WOO","ABLA","Y2016",2867.5,5927.7,3060.2,7.774034724,28.43,"Rural","Abbot",-28.43
"AB_S_WOO.16c","AB_S_WOO","ABLA","Y2016",2867.5,6000,3132.5,8.200082001,27.42,"Rural","Abbot",-27.42
"AB_S_WOO.16d","AB_S_WOO","ABLA","Y2016",2818.8,5919.5,3100.7,7.774034724,28.11,"Rural","Abbot",-28.11
"AB_S_WOO.16e","AB_S_WOO","ABLA","Y2016",2867.5,5734.9,2867.4,7.558578987,30.2,"Rural","Abbot",-30.2
"AB_S_WOO.16f","AB_S_WOO","ABLA","Y2016",2771.1,6072.3,3301.2,6.802721088,27.46,"Rural","Abbot",-27.46
"AB_S_WOO.16g","AB_S_WOO","ABLA","Y2016",2795.2,5759,2963.8,8.313934154,28.67,"Rural","Abbot",-28.67
"AB_S_WOO.16h","AB_S_WOO","ABLA","Y2016",2795.2,5831.3,3036.1,8.116883117,28.28,"Rural","Abbot",-28.28
"AB_S_WOO.16i","AB_S_WOO","ABLA","Y2016",2963.9,5903.6,2939.7,8.027292796,29.15,"Rural","Abbot",-29.15
"AB_S_WOO.16j","AB_S_WOO","ABLA","Y2016",2747,5783.1,3036.1,7.974481659,28.43,"Rural","Abbot",-28.43
"AB_S_YOW.16a","AB_S_YOW","ABLA","Y2016",2874.8,6544.2,3669.4,9.375837128,21.92,"Rural","Abbot",-21.92
"AB_S_YOW.16b","AB_S_YOW","ABLA","Y2016",2851.4,6427.4,3576,9.460737938,22.59,"Rural","Abbot",-22.59
"AB_S_YOW.16c","AB_S_YOW","ABLA","Y2016",2851.4,6567.6,3716.2,9.295120062,21.62,"Rural","Abbot",-21.62
"AB_S_YOW.16d","AB_S_YOW","ABLA","Y2016",2804.7,6614.4,3809.7,9.431737798,20.73,"Rural","Abbot",-20.73
"AB_S_YOW.16e","AB_S_YOW","ABLA","Y2016",2874.8,6567.6,3692.8,9.3620436,21.74,"Rural","Abbot",-21.74
"AB_S_YOW.16f","AB_S_YOW","ABLA","Y2016",2902.2,6474.1,3571.9,9.333333333,22.75,"Rural","Abbot",-22.75
"AB_S_YOW.16g","AB_S_YOW","ABLA","Y2016",2851.4,6333.9,3482.5,9.332711153,23.47,"Rural","Abbot",-23.47
"AB_S_YOW.16h","AB_S_YOW","ABLA","Y2016",2757.9,7151.9,4394,9.322560597,16.13,"Rural","Abbot",-16.13
"AB_S_YOW.16i","AB_S_YOW","ABLA","Y2016",2851.4,6357.3,3505.9,9.43247917,23.18,"Rural","Abbot",-23.18
"AB_S_YOW.16j","AB_S_YOW","ABLA","Y2016",2874.8,6544.2,3669.4,9.300883584,21.99,"Rural","Abbot",-21.99
"AB_WS_OB.16a","AB_WS_OB","ABLA","Y2016",2569.4,7263.9,4694.5,8.616975442,14.41,"Rural","Abbot",-14.41
"AB_WS_OB.16b","AB_WS_OB","ABLA","Y2016",2666.7,7097.2,4430.5,8.490766292,16.67,"Rural","Abbot",-16.67
"AB_WS_OB.16c","AB_WS_OB","ABLA","Y2016",2486.1,7152.8,4666.7,8.849557522,14.4,"Rural","Abbot",-14.4
"AB_WS_OB.16d","AB_WS_OB","ABLA","Y2016",2583.3,7138.9,4555.6,8.441193022,15.71,"Rural","Abbot",-15.71
"AB_WS_OB.16e","AB_WS_OB","ABLA","Y2016",2652.8,6625,3972.2,8.608321377,20.24,"Rural","Abbot",-20.24
"AB_WS_OB.16f","AB_WS_OB","ABLA","Y2016",2777.8,4847.2,2069.4,10.14455998,34.05,"Rural","Abbot",-34.05
"AB_WS_OB.16g","AB_WS_OB","ABLA","Y2016",2875,6777.8,3902.8,9.42951438,19.98,"Rural","Abbot",-19.98
"AB_WS_OB.16h","AB_WS_OB","ABLA","Y2016",2902.8,4847.2,1944.4,10.10684378,35.1,"Rural","Abbot",-35.1
"AB_WS_OB.16i","AB_WS_OB","ABLA","Y2016",2888.9,4861.1,1972.2,10.16702977,34.81,"Rural","Abbot",-34.81
"AB_WS_OB.16j","AB_WS_OB","ABLA","Y2016",2875,4847.2,1972.2,8.515815085,36.47,"Rural","Abbot",-36.47
"AB11_16.16","AB11_16","ABLA","Y2016",2750,6263.9,3513.9,8.682439766,23.87,"Rural","Abbot",-23.87
"AB11_16.16a","AB11_16","ABLA","Y2016",2819.4,6263.9,3444.5,8.559811684,24.55,"Rural","Abbot",-24.55
"AB11_16.16b","AB11_16","ABLA","Y2016",2819.4,6250,3430.6,8.586147682,24.63,"Rural","Abbot",-24.63
"AB11_16.16c","AB11_16","ABLA","Y2016",2750,6222.2,3472.2,8.554319932,24.33,"Rural","Abbot",-24.33
"AB11_16.16d","AB11_16","ABLA","Y2016",2791.7,6347.2,3555.5,8.759124088,23.45,"Rural","Abbot",-23.45
"AB11_16.16e","AB11_16","ABLA","Y2016",2763.9,6291.7,3527.8,8.585533376,23.85,"Rural","Abbot",-23.85
"AB11_16.16f","AB11_16","ABLA","Y2016",2722.2,6277.8,3555.6,8.746993221,23.47,"Rural","Abbot",-23.47
"AB11_16.16g","AB11_16","ABLA","Y2016",2750,6319.4,3569.4,8.54214123,23.56,"Rural","Abbot",-23.56
"AB11_16.16h","AB11_16","ABLA","Y2016",2791.7,6277.8,3486.1,8.554319932,24.22,"Rural","Abbot",-24.22
"AB11_16.16i","AB11_16","ABLA","Y2016",2791.7,6291.7,3500,8.583690987,24.08,"Rural","Abbot",-24.08
"AB13_16.16a","AB13_16","ABLA","Y2016",2694.4,6388.9,3694.5,9.101021337,21.99,"Rural","Abbot",-21.99
"AB13_16.16b","AB13_16","ABLA","Y2016",2583.3,6333.3,3750,8.888888889,21.76,"Rural","Abbot",-21.76
"AB13_16.16c","AB13_16","ABLA","Y2016",2680.6,6305.6,3625,9.129640901,22.52,"Rural","Abbot",-22.52
"AB13_16.16d","AB13_16","ABLA","Y2016",2777.8,6250,3472.2,9.124087591,23.76,"Rural","Abbot",-23.76
"AB13_16.16e","AB13_16","ABLA","Y2016",2736.1,6236.1,3500,9.001912906,23.66,"Rural","Abbot",-23.66
"AB13_16.16f","AB13_16","ABLA","Y2016",2763.9,6416.7,3652.8,9.113001215,22.32,"Rural","Abbot",-22.32
"AB13_16.16g","AB13_16","ABLA","Y2016",2708.3,6333.3,3625,8.981139607,22.67,"Rural","Abbot",-22.67
"AB13_16.16h","AB13_16","ABLA","Y2016",2722.2,6375,3652.8,8.960573477,22.47,"Rural","Abbot",-22.47
"AB13_16.16i","AB13_16","ABLA","Y2016",2791.7,6361.1,3569.4,8.999887501,23.1,"Rural","Abbot",-23.1
"AB13_16.16j","AB13_16","ABLA","Y2016",2791.7,6194.4,3402.7,9.080590238,24.36,"Rural","Abbot",-24.36
"AB15_16.16a","AB15_16","ABLA","Y2016",2786.1,6630.8,3844.7,8.385041087,21.5,"Rural","Abbot",-21.5
"AB15_16.16b","AB15_16","ABLA","Y2016",2465.7,5920.4,3454.7,8.51970181,24.51,"Rural","Abbot",-24.51
"AB15_16.16c","AB15_16","ABLA","Y2016",2507.5,6185.1,3677.6,8.523332623,22.7,"Rural","Abbot",-22.7
"AB15_16.16d","AB15_16","ABLA","Y2016",2423.9,6129.4,3705.5,8.554319932,22.45,"Rural","Abbot",-22.45
"AB15_16.16e","AB15_16","ABLA","Y2016",2521.4,6171.1,3649.7,8.547008547,22.91,"Rural","Abbot",-22.91
"AB15_16.16f","AB15_16","ABLA","Y2016",2423.9,6310.4,3886.5,8.523332623,21.02,"Rural","Abbot",-21.02
"AB15_16.16g","AB15_16","ABLA","Y2016",2465.7,6129.4,3663.7,8.701705534,22.64,"Rural","Abbot",-22.64
"AB15_16.16h","AB15_16","ABLA","Y2016",2437.8,6296.5,3858.7,8.507742045,21.26,"Rural","Abbot",-21.26
"AB15_16.16i","AB15_16","ABLA","Y2016",2507.5,6171.1,3663.6,8.473140146,22.87,"Rural","Abbot",-22.87
"AB15_16.16j","AB15_16","ABLA","Y2016",2479.6,6157.2,3677.6,8.37520938,22.85,"Rural","Abbot",-22.85
"AB17_16.16a","AB17_16","ABLA","Y2016",2674.6,5892.5,3217.9,8.752188047,26.18,"Rural","Abbot",-26.18
"AB17_16.16b","AB17_16","ABLA","Y2016",2591,5990,3399,8.849557522,24.63,"Rural","Abbot",-24.63
"AB17_16.16c","AB17_16","ABLA","Y2016",2632.8,5878.6,3245.8,8.877052818,25.83,"Rural","Abbot",-25.83
"AB17_16.16d","AB17_16","ABLA","Y2016",2591,5990,3399,8.71459695,24.76,"Rural","Abbot",-24.76
"AB17_16.16e","AB17_16","ABLA","Y2016",2702.5,5934.3,3231.8,8.795074758,26.03,"Rural","Abbot",-26.03
"AB17_16.16f","AB17_16","ABLA","Y2016",2772.1,5906.5,3134.4,8.918617614,26.69,"Rural","Abbot",-26.69
"AB17_16.16g","AB17_16","ABLA","Y2016",2730.3,6031.8,3301.5,8.795074758,25.47,"Rural","Abbot",-25.47
"AB17_16.16h","AB17_16","ABLA","Y2016",2660.7,6017.9,3357.2,8.847600088,24.96,"Rural","Abbot",-24.96
"AB17_16.16i","AB17_16","ABLA","Y2016",2618.9,5976.1,3357.2,8.847600088,24.96,"Rural","Abbot",-24.96
"AB17_16.16j","AB17_16","ABLA","Y2016",2674.6,6017.9,3343.3,9.079903148,24.84,"Rural","Abbot",-24.84
"AB18_16.16a","AB18_16","ABLA","Y2016",2159.2,5321.4,3162.2,7.772691942,27.61,"Rural","Abbot",-27.61
"AB18_16.16b","AB18_16","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB18_16.16c","AB18_16","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB18_16.16d","AB18_16","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB18_16.16e","AB18_16","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB18_16.16f","AB18_16","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB18_16.16g","AB18_16","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB18_16.16h","AB18_16","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB18_16.16i","AB18_16","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB18_16.16j","AB18_16","ABLA","Y2016",2891.6,6650.6,3759,7.256894049,23.31,"Rural","Abbot",-23.31
"AB3_16.16a","AB3_16","ABLA","Y2016",2641.1,6754.6,4113.5,8.336807003,19.38,"Rural","Abbot",-19.38
"AB3_16.16b","AB3_16","ABLA","Y2016",2734.6,6661.1,3926.5,8.205128205,21.02,"Rural","Abbot",-21.02
"AB3_16.16c","AB3_16","ABLA","Y2016",2734.6,6707.8,3973.2,8.233841087,20.61,"Rural","Abbot",-20.61
"AB3_16.16d","AB3_16","ABLA","Y2016",2711.2,6661.1,3949.9,8.233841087,20.8,"Rural","Abbot",-20.8
"AB3_16.16e","AB3_16","ABLA","Y2016",2757.9,6544.2,3786.3,8.486082824,21.87,"Rural","Abbot",-21.87
"AB3_16.16f","AB3_16","ABLA","Y2016",2828,6871.5,4043.5,8.084074373,20.19,"Rural","Abbot",-20.19
"AB3_16.16g","AB3_16","ABLA","Y2016",2781.3,6848.1,4066.8,8.146639511,19.94,"Rural","Abbot",-19.94
"AB3_16.16h","AB3_16","ABLA","Y2016",2757.9,6918.2,4160.3,8.054772453,19.28,"Rural","Abbot",-19.28
"AB3_16.16i","AB3_16","ABLA","Y2016",2874.8,6824.7,3949.9,7.944073721,21.09,"Rural","Abbot",-21.09
"AB3_16.16j","AB3_16","ABLA","Y2016",2828,6707.8,3879.8,7.964954202,21.63,"Rural","Abbot",-21.63
"AB32_16.16a","AB32_16","ABLA","Y2016",2851.4,6474.1,3622.7,8.858516831,22.81,"Rural","Abbot",-22.81
"AB32_16.16b","AB32_16","ABLA","Y2016",2687.8,6474.1,3786.3,9.222256379,21.13,"Rural","Abbot",-21.13
"AB32_16.16c","AB32_16","ABLA","Y2016",2687.8,6520.9,3833.1,8.682062858,21.29,"Rural","Abbot",-21.29
"AB32_16.16d","AB32_16","ABLA","Y2016",2734.6,6684.5,3949.9,8.727272727,20.31,"Rural","Abbot",-20.31
"AB32_16.16e","AB32_16","ABLA","Y2016",2571,6427.4,3856.4,8.871540099,20.91,"Rural","Abbot",-20.91
"AB32_16.16f","AB32_16","ABLA","Y2016",2664.4,6450.8,3786.4,8.682062858,21.67,"Rural","Abbot",-21.67
"AB32_16.16g","AB32_16","ABLA","Y2016",2617.7,6591,3973.3,9.074410163,19.77,"Rural","Abbot",-19.77
"AB32_16.16h","AB32_16","ABLA","Y2016",2617.7,6287.1,3669.4,9.044317154,22.25,"Rural","Abbot",-22.25
"AB32_16.16i","AB32_16","ABLA","Y2016",2641.1,6310.5,3669.4,9.257544899,22.04,"Rural","Abbot",-22.04
"AB32_16.16j","AB32_16","ABLA","Y2016",2664.4,6474.1,3809.7,8.748906387,21.41,"Rural","Abbot",-21.41
"BABE_KG_RS.16a","BABE_KG_RS","BABE","Y2016",3148.6,5081.1,1932.5,8.449514153,36.85,"Urban","San_Fran",-36.85
"BABE_KG_RS.16c","BABE_KG_RS","BABE","Y2016",3067.6,5445.9,2378.3,9.775171065,31.93,"Urban","San_Fran",-31.93
"BABE_MS_RY.16a","BABE_MS_RY","BABE","Y2016",2891.9,4932.4,2040.5,9.900990099,34.53,"Urban","San_Fran",-34.53
"BABE_MS_RY.16b","BABE_MS_RY","BABE","Y2016",2864.9,6108.1,3243.2,9.338812103,25.39,"Urban","San_Fran",-25.39
"BABE_MS_RY.16c","BABE_MS_RY","BABE","Y2016",2864.9,5716.2,2851.3,9.483167378,28.41,"Urban","San_Fran",-28.41
"BABE_MS_RY.16d","BABE_MS_RY","BABE","Y2016",2851.4,6324.3,3472.9,9.338812103,23.54,"Urban","San_Fran",-23.54
"BABE_MS_RY.16e","BABE_MS_RY","BABE","Y2016",2851.4,6337.8,3486.4,9.366804046,23.4,"Urban","San_Fran",-23.4
"BABE_MS_RY.16f","BABE_MS_RY","BABE","Y2016",2986.5,5702.7,2716.2,9.332711153,29.65,"Urban","San_Fran",-29.65
"BABE_MS_RY.16g","BABE_MS_RY","BABE","Y2016",2986.5,6081.1,3094.6,9.603841537,26.33,"Urban","San_Fran",-26.33
