"","Region","year.val","OBA_Weight","OBA_type","BAND","channel","OBA_width","Frequency","L_spec_raw","L_spec_cond","L_spec","LA_spec","LZ_spec"
"809","Urban","Y2016","Z Weighting","LAF_spec_5.00",25,"BN14","OCT3",25,61.8995,"GOOD",61.8981,17.1981,61.8981
"810","Urban","Y2016","Z Weighting","LAF_spec_5.00",250,"BN24","OCT3",250,49.8744,"GOOD",49.8397,41.2397,49.8397
"811","Urban","Y2016","Z Weighting","LAF_spec_5.00",2500,"BN34","OCT3",2500,39.7451,"FAIR",39.1236,40.4236,39.1236
"812","Urban","Y2016","Z Weighting","LAF_spec_5.00",31.5,"BN15","OCT3",31.5,61.7244,"GOOD",61.7227,22.3227,61.7227
"813","Urban","Y2016","Z Weighting","LAF_spec_5.00",315,"BN25","OCT3",315,47.5132,"GOOD",47.4678,40.8678,47.4678
"814","Urban","Y2016","Z Weighting","LAF_spec_5.00",3150,"BN35","OCT3",3150,42.6726,"FAIR",42.2749,43.4749,42.2749
"815","Urban","Y2016","Z Weighting","LAF_spec_5.00",40,"BN16","OCT3",40,61.5274,"GOOD",61.5259,26.9259,61.5259
"816","Urban","Y2016","Z Weighting","LAF_spec_5.00",400,"BN26","OCT3",400,46.51,"GOOD",46.4589,41.6589,46.4589
"817","Urban","Y2016","Z Weighting","LAF_spec_5.00",4000,"BN36","OCT3",4000,45.5823,"GOOD",45.3304,46.3304,45.3304
"818","Urban","Y2016","Z Weighting","LAF_spec_5.00",50,"BN17","OCT3",50,61.3624,"GOOD",61.361,31.161,61.361
"819","Urban","Y2016","Z Weighting","LAF_spec_5.00",500,"BN27","OCT3",500,46.1796,"GOOD",46.1257,42.9257,46.1257
"820","Urban","Y2016","Z Weighting","LAF_spec_5.00",5000,"BN37","OCT3",5000,41.7112,"FAIR",40.8433,41.3433,40.8433
"821","Urban","Y2016","Z Weighting","LAF_spec_5.00",6.3,"BN8","OCT3",6.3,66.9221,"GOOD",66.9215,-18.3785,66.9215
"822","Urban","Y2016","Z Weighting","LAF_spec_5.00",63,"BN18","OCT3",63,61.1134,"GOOD",61.1118,34.9118,61.1118
"823","Urban","Y2016","Z Weighting","LAF_spec_5.00",630,"BN28","OCT3",630,46.6608,"GOOD",46.6136,44.7136,46.6136
"824","Urban","Y2016","Z Weighting","LAF_spec_5.00",6300,"BN38","OCT3",6300,36.6737,"POOR",31.5234,31.4234,31.5234
"825","Urban","Y2016","Z Weighting","LAF_spec_5.00",8,"BN9","OCT3",8,64.7553,"GOOD",64.7544,-13.0456,64.7544
"826","Urban","Y2016","Z Weighting","LAF_spec_5.00",80,"BN19","OCT3",80,60.0648,"GOOD",60.0627,37.5627,60.0627
"827","Urban","Y2016","Z Weighting","LAF_spec_5.00",800,"BN29","OCT3",800,46.5052,"GOOD",46.4477,45.6477,46.4477
"828","Urban","Y2016","Z Weighting","LAF_spec_5.00",8000,"BN39","OCT3",8000,35.7126,"OMIT",15.7126,14.6126,15.7126
"829","Urban","Y2016","Z Weighting","LAF_spec_50.00",10,"BN10","OCT3",10,54.4262,"GOOD",54.4119,-15.9881,54.4119
"830","Urban","Y2016","Z Weighting","LAF_spec_50.00",100,"BN20","OCT3",100,52.4582,"GOOD",52.4479,33.3479,52.4479
"831","Urban","Y2016","Z Weighting","LAF_spec_50.00",1000,"BN30","OCT3",1000,40.8575,"FAIR",40.6214,40.6214,40.6214
"832","Urban","Y2016","Z Weighting","LAF_spec_50.00",10000,"BN40","OCT3",10000,34.9018,"OMIT",14.9018,12.4018,14.9018
"833","Urban","Y2016","Z Weighting","LAF_spec_50.00",12.5,"BN11","OCT3",12.5,55.5515,"GOOD",55.541,-7.859,55.541
"834","Urban","Y2016","Z Weighting","LAF_spec_50.00",125,"BN21","OCT3",125,49.6462,"GOOD",49.6283,33.5283,49.6283
"835","Urban","Y2016","Z Weighting","LAF_spec_50.00",1250,"BN31","OCT3",1250,38.9698,"FAIR",38.5096,39.1096,38.5096
"836","Urban","Y2016","Z Weighting","LAF_spec_50.00",12500,"BN41","OCT3",12500,35.0645,"OMIT",15.0645,10.7645,15.0645
"837","Urban","Y2016","Z Weighting","LAF_spec_50.00",16,"BN12","OCT3",16,55.8155,"GOOD",55.8102,-0.8898,55.8102
"838","Urban","Y2016","Z Weighting","LAF_spec_50.00",160,"BN22","OCT3",160,46.8337,"GOOD",46.7944,33.3944,46.7944
"839","Urban","Y2016","Z Weighting","LAF_spec_50.00",1600,"BN32","OCT3",1600,37.4025,"FAIR",36.6357,37.6357,36.6357
"840","Urban","Y2016","Z Weighting","LAF_spec_50.00",16000,"BN42","OCT3",16000,38.0604,"OMIT",18.0604,11.4604,18.0604
"841","Urban","Y2016","Z Weighting","LAF_spec_50.00",20,"BN13","OCT3",20,55.2589,"GOOD",55.2489,4.7489,55.2489
"842","Urban","Y2016","Z Weighting","LAF_spec_50.00",200,"BN23","OCT3",200,45.1183,"GOOD",45.054,34.154,45.054
"843","Urban","Y2016","Z Weighting","LAF_spec_50.00",2000,"BN33","OCT3",2000,36.0638,"FAIR",34.8304,36.0304,34.8304
"844","Urban","Y2016","Z Weighting","LAF_spec_50.00",20000,"BN43","OCT3",20000,41.4969,"POOR",25.5206,16.2206,25.5206
"845","Urban","Y2016","Z Weighting","LAF_spec_50.00",25,"BN14","OCT3",25,56.0386,"GOOD",56.0333,11.3333,56.0333
"846","Urban","Y2016","Z Weighting","LAF_spec_50.00",250,"BN24","OCT3",250,43.533,"GOOD",43.3813,34.7813,43.3813
"847","Urban","Y2016","Z Weighting","LAF_spec_50.00",2500,"BN34","OCT3",2500,35.154,"FAIR",33.0517,34.3517,33.0517
"848","Urban","Y2016","Z Weighting","LAF_spec_50.00",31.5,"BN15","OCT3",31.5,56.3717,"GOOD",56.3658,16.9658,56.3658
"849","Urban","Y2016","Z Weighting","LAF_spec_50.00",315,"BN25","OCT3",315,41.3755,"GOOD",41.1856,34.5856,41.1856
"850","Urban","Y2016","Z Weighting","LAF_spec_50.00",3150,"BN35","OCT3",3150,35.2462,"FAIR",32.3738,33.5738,32.3738
"851","Urban","Y2016","Z Weighting","LAF_spec_50.00",40,"BN16","OCT3",40,56.3745,"GOOD",56.3696,21.7696,56.3696
"852","Urban","Y2016","Z Weighting","LAF_spec_50.00",400,"BN26","OCT3",400,40.0713,"FAIR",39.8417,35.0417,39.8417
"853","Urban","Y2016","Z Weighting","LAF_spec_50.00",4000,"BN36","OCT3",4000,35.2297,"POOR",31.1254,32.1254,31.1254
"854","Urban","Y2016","Z Weighting","LAF_spec_50.00",50,"BN17","OCT3",50,56.2348,"GOOD",56.2303,26.0303,56.2303
"855","Urban","Y2016","Z Weighting","LAF_spec_50.00",500,"BN27","OCT3",500,40.6363,"FAIR",40.4399,37.2399,40.4399
"856","Urban","Y2016","Z Weighting","LAF_spec_50.00",5000,"BN37","OCT3",5000,34.1657,"OMIT",14.1657,14.6657,14.1657
"857","Urban","Y2016","Z Weighting","LAF_spec_50.00",6.3,"BN8","OCT3",6.3,54.7337,"GOOD",54.7227,-30.5773,54.7227
"858","Urban","Y2016","Z Weighting","LAF_spec_50.00",63,"BN18","OCT3",63,55.6181,"GOOD",55.6123,29.4123,55.6123
"859","Urban","Y2016","Z Weighting","LAF_spec_50.00",630,"BN28","OCT3",630,41.4384,"GOOD",41.2795,39.3795,41.2795
"860","Urban","Y2016","Z Weighting","LAF_spec_50.00",6300,"BN38","OCT3",6300,33.9878,"OMIT",13.9878,13.8878,13.9878
"861","Urban","Y2016","Z Weighting","LAF_spec_50.00",8,"BN9","OCT3",8,54.178,"GOOD",54.1678,-23.6322,54.1678
"862","Urban","Y2016","Z Weighting","LAF_spec_50.00",80,"BN19","OCT3",80,54.6436,"GOOD",54.6361,32.1361,54.6361
"863","Urban","Y2016","Z Weighting","LAF_spec_50.00",800,"BN29","OCT3",800,41.3492,"GOOD",41.158,40.358,41.158
"864","Urban","Y2016","Z Weighting","LAF_spec_50.00",8000,"BN39","OCT3",8000,34.3988,"OMIT",14.3988,13.2988,14.3988
"865","Urban","Y2016","Z Weighting","LAF_spec_66.60",10,"BN10","OCT3",10,52.2348,"GOOD",52.2111,-18.1889,52.2111
"866","Urban","Y2016","Z Weighting","LAF_spec_66.60",100,"BN20","OCT3",100,51.4286,"GOOD",51.4156,32.3156,51.4156
"867","Urban","Y2016","Z Weighting","LAF_spec_66.60",1000,"BN30","OCT3",1000,39.9814,"FAIR",39.6907,39.6907,39.6907
"868","Urban","Y2016","Z Weighting","LAF_spec_66.60",10000,"BN40","OCT3",10000,34.8148,"OMIT",14.8148,12.3148,14.8148
"869","Urban","Y2016","Z Weighting","LAF_spec_66.60",12.5,"BN11","OCT3",12.5,53.7473,"GOOD",53.7313,-9.6687,53.7313
"870","Urban","Y2016","Z Weighting","LAF_spec_66.60",125,"BN21","OCT3",125,48.3627,"GOOD",48.3386,32.2386,48.3386
"871","Urban","Y2016","Z Weighting","LAF_spec_66.60",1250,"BN31","OCT3",1250,38.2567,"FAIR",37.709,38.309,37.709
"872","Urban","Y2016","Z Weighting","LAF_spec_66.60",12500,"BN41","OCT3",12500,34.9872,"OMIT",14.9872,10.6872,14.9872
"873","Urban","Y2016","Z Weighting","LAF_spec_66.60",16,"BN12","OCT3",16,54.0971,"GOOD",54.0892,-2.6108,54.0892
"874","Urban","Y2016","Z Weighting","LAF_spec_66.60",160,"BN22","OCT3",160,45.6026,"GOOD",45.5503,32.1503,45.5503
"875","Urban","Y2016","Z Weighting","LAF_spec_66.60",1600,"BN32","OCT3",1600,36.3837,"FAIR",35.3893,36.3893,35.3893
"876","Urban","Y2016","Z Weighting","LAF_spec_66.60",16000,"BN42","OCT3",16000,37.9929,"OMIT",17.9929,11.3929,17.9929
"877","Urban","Y2016","Z Weighting","LAF_spec_66.60",20,"BN13","OCT3",20,53.6616,"GOOD",53.6471,3.1471,53.6471
"878","Urban","Y2016","Z Weighting","LAF_spec_66.60",200,"BN23","OCT3",200,43.7057,"GOOD",43.6165,32.7165,43.6165
"879","Urban","Y2016","Z Weighting","LAF_spec_66.60",2000,"BN33","OCT3",2000,35.3619,"FAIR",33.8708,35.0708,33.8708
"880","Urban","Y2016","Z Weighting","LAF_spec_66.60",20000,"BN43","OCT3",20000,41.4422,"POOR",22.547,13.247,22.547
"881","Urban","Y2016","Z Weighting","LAF_spec_66.60",25,"BN14","OCT3",25,54.6692,"GOOD",54.662,9.962,54.662
"882","Urban","Y2016","Z Weighting","LAF_spec_66.60",250,"BN24","OCT3",250,42.5148,"GOOD",42.3222,33.7222,42.3222
"883","Urban","Y2016","Z Weighting","LAF_spec_66.60",2500,"BN34","OCT3",2500,34.4994,"FAIR",31.9332,33.2332,31.9332
"884","Urban","Y2016","Z Weighting","LAF_spec_66.60",31.5,"BN15","OCT3",31.5,55.1304,"GOOD",55.1226,15.7226,55.1226
"885","Urban","Y2016","Z Weighting","LAF_spec_66.60",315,"BN25","OCT3",315,40.3031,"GOOD",40.0585,33.4585,40.0585
"886","Urban","Y2016","Z Weighting","LAF_spec_66.60",3150,"BN35","OCT3",3150,34.4165,"POOR",30.5894,31.7894,30.5894
"887","Urban","Y2016","Z Weighting","LAF_spec_66.60",40,"BN16","OCT3",40,55.2355,"GOOD",55.2292,20.6292,55.2292
"888","Urban","Y2016","Z Weighting","LAF_spec_66.60",400,"BN26","OCT3",400,38.9931,"FAIR",38.6965,33.8965,38.6965
"889","Urban","Y2016","Z Weighting","LAF_spec_66.60",4000,"BN36","OCT3",4000,34.677,"POOR",29.5296,30.5296,29.5296
"890","Urban","Y2016","Z Weighting","LAF_spec_66.60",50,"BN17","OCT3",50,55.1549,"GOOD",55.1491,24.9491,55.1491
"891","Urban","Y2016","Z Weighting","LAF_spec_66.60",500,"BN27","OCT3",500,39.5618,"FAIR",39.3087,36.1087,39.3087
"892","Urban","Y2016","Z Weighting","LAF_spec_66.60",5000,"BN37","OCT3",5000,33.9322,"OMIT",13.9322,14.4322,13.9322
"893","Urban","Y2016","Z Weighting","LAF_spec_66.60",6.3,"BN8","OCT3",6.3,52.084,"FAIR",52.0637,-33.2363,52.0637
"894","Urban","Y2016","Z Weighting","LAF_spec_66.60",63,"BN18","OCT3",63,54.2987,"GOOD",54.2908,28.0908,54.2908
"895","Urban","Y2016","Z Weighting","LAF_spec_66.60",630,"BN28","OCT3",630,40.664,"GOOD",40.4734,38.5734,40.4734
"896","Urban","Y2016","Z Weighting","LAF_spec_66.60",6300,"BN38","OCT3",6300,33.8202,"OMIT",13.8202,13.7202,13.8202
"897","Urban","Y2016","Z Weighting","LAF_spec_66.60",8,"BN9","OCT3",8,51.8381,"GOOD",51.8206,-25.9794,51.8206
"898","Urban","Y2016","Z Weighting","LAF_spec_66.60",80,"BN19","OCT3",80,53.4202,"GOOD",53.4103,30.9103,53.4103
"899","Urban","Y2016","Z Weighting","LAF_spec_66.60",800,"BN29","OCT3",800,40.6369,"FAIR",40.4106,39.6106,40.4106
"900","Urban","Y2016","Z Weighting","LAF_spec_66.60",8000,"BN39","OCT3",8000,34.2747,"OMIT",14.2747,13.1747,14.2747
"901","Urban","Y2016","Z Weighting","LAF_spec_90.00",10,"BN10","OCT3",10,48.2264,"FAIR",48.1666,-22.2334,48.1666
"902","Urban","Y2016","Z Weighting","LAF_spec_90.00",100,"BN20","OCT3",100,49.0364,"GOOD",49.0138,29.9138,49.0138
"903","Urban","Y2016","Z Weighting","LAF_spec_90.00",1000,"BN30","OCT3",1000,38.4234,"FAIR",38.001,38.001,38.001
"904","Urban","Y2016","Z Weighting","LAF_spec_90.00",10000,"BN40","OCT3",10000,34.6405,"OMIT",14.6405,12.1405,14.6405
"905","Urban","Y2016","Z Weighting","LAF_spec_90.00",12.5,"BN11","OCT3",12.5,49.853,"FAIR",49.8138,-13.5862,49.8138
"906","Urban","Y2016","Z Weighting","LAF_spec_90.00",125,"BN21","OCT3",125,46.0961,"GOOD",46.0555,29.9555,46.0555
"907","Urban","Y2016","Z Weighting","LAF_spec_90.00",1250,"BN31","OCT3",1250,36.9556,"FAIR",36.199,36.799,36.199
"908","Urban","Y2016","Z Weighting","LAF_spec_90.00",12500,"BN41","OCT3",12500,34.8415,"OMIT",14.8415,10.5415,14.8415
"909","Urban","Y2016","Z Weighting","LAF_spec_90.00",16,"BN12","OCT3",16,50.538,"GOOD",50.5201,-6.1799,50.5201
"910","Urban","Y2016","Z Weighting","LAF_spec_90.00",160,"BN22","OCT3",160,43.3538,"GOOD",43.2656,29.8656,43.2656
"911","Urban","Y2016","Z Weighting","LAF_spec_90.00",1600,"BN32","OCT3",1600,35.3366,"FAIR",34.0263,35.0263,34.0263
"912","Urban","Y2016","Z Weighting","LAF_spec_90.00",16000,"BN42","OCT3",16000,37.861,"OMIT",17.861,11.261,17.861
"913","Urban","Y2016","Z Weighting","LAF_spec_90.00",20,"BN13","OCT3",20,50.6461,"GOOD",50.617,0.117,50.617
"914","Urban","Y2016","Z Weighting","LAF_spec_90.00",200,"BN23","OCT3",200,41.8033,"FAIR",41.6643,30.7643,41.6643
"915","Urban","Y2016","Z Weighting","LAF_spec_90.00",2000,"BN33","OCT3",2000,34.1805,"FAIR",32.0943,33.2943,32.0943
"916","Urban","Y2016","Z Weighting","LAF_spec_90.00",20000,"BN43","OCT3",20000,41.3299,"OMIT",21.3299,12.0299,21.3299
"917","Urban","Y2016","Z Weighting","LAF_spec_90.00",25,"BN14","OCT3",25,51.7784,"GOOD",51.7643,7.0643,51.7643
"918","Urban","Y2016","Z Weighting","LAF_spec_90.00",250,"BN24","OCT3",250,40.3149,"FAIR",39.9905,31.3905,39.9905
"919","Urban","Y2016","Z Weighting","LAF_spec_90.00",2500,"BN34","OCT3",2500,33.5167,"POOR",29.9568,31.2568,29.9568
"920","Urban","Y2016","Z Weighting","LAF_spec_90.00",31.5,"BN15","OCT3",31.5,52.42,"GOOD",52.4053,13.0053,52.4053
"921","Urban","Y2016","Z Weighting","LAF_spec_90.00",315,"BN25","OCT3",315,38.3976,"FAIR",38.0121,31.4121,38.0121
"922","Urban","Y2016","Z Weighting","LAF_spec_90.00",3150,"BN35","OCT3",3150,33.43,"POOR",27.6607,28.8607,27.6607
"923","Urban","Y2016","Z Weighting","LAF_spec_90.00",40,"BN16","OCT3",40,52.9614,"GOOD",52.9507,18.3507,52.9507
"924","Urban","Y2016","Z Weighting","LAF_spec_90.00",400,"BN26","OCT3",400,37.1789,"FAIR",36.72,31.92,36.72
"925","Urban","Y2016","Z Weighting","LAF_spec_90.00",4000,"BN36","OCT3",4000,33.9962,"POOR",26.7344,27.7344,26.7344
"926","Urban","Y2016","Z Weighting","LAF_spec_90.00",50,"BN17","OCT3",50,52.7014,"GOOD",52.6912,22.4912,52.6912
"927","Urban","Y2016","Z Weighting","LAF_spec_90.00",500,"BN27","OCT3",500,38.021,"FAIR",37.6554,34.4554,37.6554
"928","Urban","Y2016","Z Weighting","LAF_spec_90.00",5000,"BN37","OCT3",5000,33.5205,"OMIT",13.5205,14.0205,13.5205
"929","Urban","Y2016","Z Weighting","LAF_spec_90.00",6.3,"BN8","OCT3",6.3,46.3974,"FAIR",46.3215,-38.9785,46.3215
"930","Urban","Y2016","Z Weighting","LAF_spec_90.00",63,"BN18","OCT3",63,51.9069,"GOOD",51.8932,25.6932,51.8932
"931","Urban","Y2016","Z Weighting","LAF_spec_90.00",630,"BN28","OCT3",630,38.9984,"FAIR",38.7157,36.8157,38.7157
"932","Urban","Y2016","Z Weighting","LAF_spec_90.00",6300,"BN38","OCT3",6300,33.5636,"OMIT",13.5636,13.4636,13.5636
"933","Urban","Y2016","Z Weighting","LAF_spec_90.00",8,"BN9","OCT3",8,47.2785,"FAIR",47.2283,-30.5717,47.2283
"934","Urban","Y2016","Z Weighting","LAF_spec_90.00",80,"BN19","OCT3",80,50.9339,"GOOD",50.9163,28.4163,50.9163
"935","Urban","Y2016","Z Weighting","LAF_spec_90.00",800,"BN29","OCT3",800,38.881,"FAIR",38.5374,37.7374,38.5374
"936","Urban","Y2016","Z Weighting","LAF_spec_90.00",8000,"BN39","OCT3",8000,34.0577,"OMIT",14.0577,12.9577,14.0577
"937","Urban","Y2016","Z Weighting","MaxSpectra",10,"BN10","OCT3",10,74.2177,"GOOD",74.2176,3.8176,74.2176
"938","Urban","Y2016","Z Weighting","MaxSpectra",100,"BN20","OCT3",100,65.6169,"GOOD",65.6164,46.5164,65.6164
"939","Urban","Y2016","Z Weighting","MaxSpectra",1000,"B10","OCT1",1000,59.7516,"GOOD",59.7426,59.7426,59.7426
"940","Urban","Y2016","Z Weighting","MaxSpectra",1000,"BN30","OCT3",1000,55.3144,"GOOD",55.3061,55.3061,55.3061
"941","Urban","Y2016","Z Weighting","MaxSpectra",10000,"BN40","OCT3",10000,44.2548,"FAIR",43.1446,40.6446,43.1446
"942","Urban","Y2016","Z Weighting","MaxSpectra",12.5,"BN11","OCT3",12.5,72.8366,"GOOD",72.8364,9.4364,72.8364
"943","Urban","Y2016","Z Weighting","MaxSpectra",125,"B7","OCT1",125,67.2378,"GOOD",67.2364,51.1364,67.2364
"944","Urban","Y2016","Z Weighting","MaxSpectra",125,"BN21","OCT3",125,63.0117,"GOOD",63.0109,46.9109,63.0109
"945","Urban","Y2016","Z Weighting","MaxSpectra",1250,"BN31","OCT3",1250,54.785,"GOOD",54.7735,55.3735,54.7735
"946","Urban","Y2016","Z Weighting","MaxSpectra",12500,"BN41","OCT3",12500,40.4994,"POOR",35.6292,31.3292,35.6292
"947","Urban","Y2016","Z Weighting","MaxSpectra",16,"B4","OCT1",16,76.8065,"GOOD",76.8063,20.1063,76.8063
"948","Urban","Y2016","Z Weighting","MaxSpectra",16,"BN12","OCT3",16,72.5173,"GOOD",72.5172,15.8172,72.5172
"949","Urban","Y2016","Z Weighting","MaxSpectra",160,"BN22","OCT3",160,60.7066,"GOOD",60.705,47.305,60.705
"950","Urban","Y2016","Z Weighting","MaxSpectra",1600,"BN32","OCT3",1600,53.6505,"GOOD",53.6338,54.6338,53.6338
"951","Urban","Y2016","Z Weighting","MaxSpectra",16000,"B14","OCT1",16000,46.4356,"POOR",41.4321,34.8321,41.4321
"952","Urban","Y2016","Z Weighting","MaxSpectra",16000,"BN42","OCT3",16000,41.6744,"POOR",37.1466,30.5466,37.1466
"953","Urban","Y2016","Z Weighting","MaxSpectra",20,"BN13","OCT3",20,70.03,"GOOD",70.0297,19.5297,70.0297
"954","Urban","Y2016","Z Weighting","MaxSpectra",200,"BN23","OCT3",200,60.0065,"GOOD",60.0045,49.1045,60.0045
"955","Urban","Y2016","Z Weighting","MaxSpectra",2000,"B11","OCT1",2000,57.3957,"GOOD",57.3718,58.5718,57.3718
"956","Urban","Y2016","Z Weighting","MaxSpectra",2000,"BN33","OCT3",2000,52.6517,"GOOD",52.6281,53.8281,52.6281
"957","Urban","Y2016","Z Weighting","MaxSpectra",20000,"BN43","OCT3",20000,42.7349,"POOR",37.0005,27.7005,37.0005
"958","Urban","Y2016","Z Weighting","MaxSpectra",25,"BN14","OCT3",25,69.2049,"GOOD",69.2047,24.5047,69.2047
"959","Urban","Y2016","Z Weighting","MaxSpectra",250,"B8","OCT1",250,63.7627,"GOOD",63.7596,55.1596,63.7596
"960","Urban","Y2016","Z Weighting","MaxSpectra",250,"BN24","OCT3",250,59.6328,"GOOD",59.6291,51.0291,59.6291
"961","Urban","Y2016","Z Weighting","MaxSpectra",2500,"BN34","OCT3",2500,50.4891,"GOOD",50.44,51.74,50.44
"962","Urban","Y2016","Z Weighting","MaxSpectra",31.5,"B5","OCT1",31.5,72.7074,"GOOD",72.7071,33.3071,72.7071
"963","Urban","Y2016","Z Weighting","MaxSpectra",31.5,"BN15","OCT3",31.5,68.742,"GOOD",68.7416,29.3416,68.7416
"964","Urban","Y2016","Z Weighting","MaxSpectra",315,"BN25","OCT3",315,58.0442,"GOOD",58.0402,51.4402,58.0402
"965","Urban","Y2016","Z Weighting","MaxSpectra",3150,"BN35","OCT3",3150,54.2747,"GOOD",54.2484,55.4484,54.2484
"966","Urban","Y2016","Z Weighting","MaxSpectra",40,"BN16","OCT3",40,68.0863,"GOOD",68.086,33.486,68.086
"967","Urban","Y2016","Z Weighting","MaxSpectra",400,"BN26","OCT3",400,57.8598,"GOOD",57.8561,53.0561,57.8561
"968","Urban","Y2016","Z Weighting","MaxSpectra",4000,"B12","OCT1",4000,60.921,"GOOD",60.8993,61.8993,60.8993
"969","Urban","Y2016","Z Weighting","MaxSpectra",4000,"BN36","OCT3",4000,58.7838,"GOOD",58.772,59.772,58.772
"970","Urban","Y2016","Z Weighting","MaxSpectra",50,"BN17","OCT3",50,68.2278,"GOOD",68.2275,38.0275,68.2275
"971","Urban","Y2016","Z Weighting","MaxSpectra",500,"B9","OCT1",500,61.9501,"GOOD",61.9419,58.7419,61.9419
"972","Urban","Y2016","Z Weighting","MaxSpectra",500,"BN27","OCT3",500,57.9186,"GOOD",57.915,54.715,57.915
"973","Urban","Y2016","Z Weighting","MaxSpectra",5000,"BN37","OCT3",5000,56.7142,"GOOD",56.6893,57.1893,56.6893
"974","Urban","Y2016","Z Weighting","MaxSpectra",6.3,"BN8","OCT3",6.3,77.4939,"GOOD",77.4939,-7.8061,77.4939
"975","Urban","Y2016","Z Weighting","MaxSpectra",63,"B6","OCT1",63,71.5397,"GOOD",71.5393,45.3393,71.5393
"976","Urban","Y2016","Z Weighting","MaxSpectra",63,"BN18","OCT3",63,67.7394,"GOOD",67.739,41.539,67.739
"977","Urban","Y2016","Z Weighting","MaxSpectra",630,"BN28","OCT3",630,56.2633,"GOOD",56.2582,54.3582,56.2582
"978","Urban","Y2016","Z Weighting","MaxSpectra",6300,"BN38","OCT3",6300,48.8987,"GOOD",48.7141,48.6141,48.7141
"979","Urban","Y2016","Z Weighting","MaxSpectra",8,"B3","OCT1",8,81.8277,"GOOD",81.8276,4.0276,81.8276
"980","Urban","Y2016","Z Weighting","MaxSpectra",8,"BN9","OCT3",8,75.6848,"GOOD",75.6847,-2.1153,75.6847
"981","Urban","Y2016","Z Weighting","MaxSpectra",80,"BN19","OCT3",80,67.2408,"GOOD",67.2404,44.7404,67.2404
"982","Urban","Y2016","Z Weighting","MaxSpectra",800,"BN29","OCT3",800,55.1818,"GOOD",55.174,54.374,55.174
"983","Urban","Y2016","Z Weighting","MaxSpectra",8000,"B13","OCT1",8000,52.7378,"FAIR",52.3992,51.2992,52.3992
"984","Urban","Y2016","Z Weighting","MaxSpectra",8000,"BN39","OCT3",8000,46.2456,"FAIR",45.7358,44.6358,45.7358
"985","Urban","Y2016","Z Weighting","MinSpectra",10,"BN10","OCT3",10,38.3652,"FAIR",37.7482,-32.6518,37.7482
"986","Urban","Y2016","Z Weighting","MinSpectra",100,"BN20","OCT3",100,43.1576,"FAIR",43.0695,23.9695,43.0695
"987","Urban","Y2016","Z Weighting","MinSpectra",1000,"B10","OCT1",1000,40.7953,"FAIR",40.0271,40.0271,40.0271
"988","Urban","Y2016","Z Weighting","MinSpectra",1000,"BN30","OCT3",1000,35.4497,"FAIR",34.5676,34.5676,34.5676
"989","Urban","Y2016","Z Weighting","MinSpectra",10000,"BN40","OCT3",10000,34.1332,"OMIT",14.1332,11.6332,14.1332
"990","Urban","Y2016","Z Weighting","MinSpectra",12.5,"BN11","OCT3",12.5,39.4209,"FAIR",38.9672,-24.4328,38.9672
"991","Urban","Y2016","Z Weighting","MinSpectra",125,"B7","OCT1",125,48.5826,"GOOD",48.4795,32.3795,48.4795
"992","Urban","Y2016","Z Weighting","MinSpectra",125,"BN21","OCT3",125,40.9232,"FAIR",40.788,24.688,40.788
"993","Urban","Y2016","Z Weighting","MinSpectra",1250,"BN31","OCT3",1250,34.11,"FAIR",32.512,33.112,32.512
"994","Urban","Y2016","Z Weighting","MinSpectra",12500,"BN41","OCT3",12500,34.4009,"OMIT",14.4009,10.1009,14.4009
"995","Urban","Y2016","Z Weighting","MinSpectra",16,"B4","OCT1",16,50.6568,"FAIR",50.5802,-6.1198,50.5802
"996","Urban","Y2016","Z Weighting","MinSpectra",16,"BN12","OCT3",16,41.4173,"FAIR",41.2687,-15.4313,41.2687
"997","Urban","Y2016","Z Weighting","MinSpectra",160,"BN22","OCT3",160,38.1679,"FAIR",37.8697,24.4697,37.8697
"998","Urban","Y2016","Z Weighting","MinSpectra",1600,"BN32","OCT3",1600,32.8777,"FAIR",30.2113,31.2113,30.2113
"999","Urban","Y2016","Z Weighting","MinSpectra",16000,"B14","OCT1",16000,43.2622,"OMIT",23.2622,16.6622,23.2622
"1000","Urban","Y2016","Z Weighting","MinSpectra",16000,"BN42","OCT3",16000,37.4718,"OMIT",17.4718,10.8718,17.4718
"1001","Urban","Y2016","Z Weighting","MinSpectra",20,"BN13","OCT3",20,41.3968,"FAIR",41.1461,-9.3539,41.1461
"1002","Urban","Y2016","Z Weighting","MinSpectra",200,"BN23","OCT3",200,36.9723,"FAIR",36.5347,25.6347,36.5347
"1003","Urban","Y2016","Z Weighting","MinSpectra",2000,"B11","OCT1",2000,37.6475,"POOR",34.4738,35.6738,34.4738
"1004","Urban","Y2016","Z Weighting","MinSpectra",2000,"BN33","OCT3",2000,32.1805,"POOR",28.1512,29.3512,28.1512
"1005","Urban","Y2016","Z Weighting","MinSpectra",20000,"BN43","OCT3",20000,41.0039,"OMIT",21.0039,11.7039,21.0039
"1006","Urban","Y2016","Z Weighting","MinSpectra",25,"BN14","OCT3",25,43.738,"FAIR",43.6474,-1.0526,43.6474
"1007","Urban","Y2016","Z Weighting","MinSpectra",250,"B8","OCT1",250,42.3457,"FAIR",41.8945,33.2945,41.8945
"1008","Urban","Y2016","Z Weighting","MinSpectra",250,"BN24","OCT3",250,35.4686,"FAIR",34.3911,25.7911,34.3911
